gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,OS_17_D1_1_S12_L001,OS_17_D1_2_S13_L001,OS_17_D1_3_S14_L001,OS_17_D3_1_S18_L001,OS_17_D3_2_S19_L001,OS_17_D3_3_S20_L001
ENSG00000109079,TNFAIP1,7126,TNF alpha induced protein 1,7854.766321825814,-0.07846661702714294,0.0733720384380177,-1.0694348787028587,0.2848737579458642,0.9424806137562014,6861,8513,7457,9027,8556,7034
ENSG00000111647,BLTP3B,23074,bridge-like lipid transfer protein family member 3B,336.6128023966123,0.5091843078431164,0.4764264167394109,1.0687575036831407,0.28517895278212607,0.9424806137562014,159,661,383,235,482,141
ENSG00000111799,COL12A1,1303,collagen type XII alpha 1 chain,190.200966721839,-0.5179572261864226,0.48212005609696473,-1.0743324606314453,0.28267370132914393,0.9424806137562014,248,87,124,164,162,335
ENSG00000115762,PLEKHB2,55041,pleckstrin homology domain containing B2,1447.8158513264345,0.19228871152321356,0.18042199638882087,1.06577199771595,0.28652672215661923,0.9424806137562014,1578,1949,1112,1669,1203,1249
ENSG00000116030,SUMO1,7341,small ubiquitin like modifier 1,3910.3287152237003,-0.09554974804153497,0.08922086424253861,-1.0709350201068653,0.28419864810826906,0.9424806137562014,3391,4064,3825,4098,4166,3983
ENSG00000117318,ID3,3399,inhibitor of DNA binding 3,537.3219664639851,-0.1924113103722305,0.18066716003979097,-1.0650043446183188,0.28687396369309925,0.9424806137562014,408,634,464,666,620,468
ENSG00000119636,BBOF1,80127,basal body orientation factor 1,104.54396214608468,-0.3356509579300565,0.3122067489237694,-1.0750919353508641,0.2823335697526335,0.9424806137562014,94,81,99,127,104,122
ENSG00000119688,ABCD4,5826,ATP binding cassette subfamily D member 4,376.6082206110061,0.26653623453900077,0.250471178207576,1.064139341086626,0.28726558120833484,0.9424806137562014,530,341,347,398,299,341
ENSG00000120727,PAIP2,51247,poly(A) binding protein interacting protein 2,3006.480483689658,-0.0941742621933064,0.08763903639363406,-1.074569804377117,0.28256737685199573,0.9424806137562014,2606,3058,3007,3329,3356,2772
ENSG00000123136,DDX39A,10212,DExD-box helicase 39A,1445.364523285818,0.10185827857052861,0.09499241773989994,1.0722779880119293,0.28359519055304977,0.9424806137562014,1412,1597,1455,1433,1541,1268
ENSG00000124299,PEPD,5184,peptidase D,77.88643347720591,0.6923469696030998,0.6453929583235655,1.0727525930891768,0.2833821362309708,0.9424806137562014,34,67,182,62,90,32
ENSG00000125089,SH3TC1,54436,SH3 domain and tetratricopeptide repeats 1,151.48715857006175,0.2822899995127704,0.2623009594845188,1.0762065074696432,0.28183491005621814,0.9424806137562014,177,155,162,170,123,124
ENSG00000125864,BFSP1,631,beaded filament structural protein 1,131.59353588127652,-0.2886475174750178,0.2694288100964757,-1.0713313003596772,0.28402049075001273,0.9424806137562014,103,143,109,146,169,126
ENSG00000127914,AKAP9,10142,A-kinase anchoring protein 9,1090.1898192390947,0.29406092898157815,0.2745423034860028,1.0710951472605041,0.28412664997422427,0.9424806137562014,1788,1081,698,1024,1037,916
ENSG00000129911,KLF16,83855,KLF transcription factor 16,1720.6765291901052,-0.11359639361839706,0.10601859606273226,-1.0714761168048381,0.2839554038865217,0.9424806137562014,1425,1893,1625,1960,1771,1705
ENSG00000131203,IDO1,3620,"indoleamine 2,3-dioxygenase 1",9016.897283265645,-0.07305251571169079,0.06854276233773508,-1.0657947421455602,0.28651643823348916,0.9424806137562014,8039,9612,8591,10586,9465,8154
ENSG00000131375,CAPN7,23473,calpain 7,1106.9592482990736,0.1250825256704576,0.11708574752139736,1.0682984762735435,0.28538589560561717,0.9424806137562014,1179,1237,1031,1127,1201,903
ENSG00000132561,MATN2,4147,matrilin 2,690.6867906122302,0.12607901308578368,0.11794894676869713,1.0689286894017795,0.28510180329692547,0.9424806137562014,722,741,685,725,675,610
ENSG00000134014,ELP3,55140,elongator acetyltransferase complex subunit 3,1368.0824878594458,-0.1783868106931943,0.16758576543677464,-1.0644508513492728,0.28712450800820033,0.9424806137562014,1178,1167,1463,1318,1745,1345
ENSG00000138785,INTS12,57117,integrator complex subunit 12,142.00628832526965,0.3949352953901561,0.3710735238053864,1.0643046998882202,0.28719068958388616,0.9424806137562014,90,183,209,160,115,101
ENSG00000140157,NIPA2,81614,NIPA magnesium transporter 2,1126.7140142027,-0.12664846230666868,0.11773042518424601,-1.0757496382814051,0.28203924108152634,0.9424806137562014,992,1082,1133,1230,1309,1043
ENSG00000141580,WDR45B,56270,WD repeat domain 45B,5137.902787018839,-0.06397328172249009,0.05982523033858942,-1.0693361540009823,0.284918225114951,0.9424806137562014,4769,5442,4786,5751,5552,4699
ENSG00000141858,SAMD1,90378,sterile alpha motif domain containing 1,1661.3580688417496,-0.13199784749004959,0.12420459849093081,-1.0627452533465402,0.2878974927564127,0.9424806137562014,1300,1802,1637,1856,1710,1706
ENSG00000142082,SIRT3,23410,sirtuin 3,610.739020596465,-0.16333613039567102,0.15346544206653887,-1.064318638751599,0.2871843772224228,0.9424806137562014,511,628,581,626,761,576
ENSG00000143702,CEP170,9859,centrosomal protein 170,4841.602031645285,0.10886232894137174,0.10233866736114337,1.0637458132731687,0.28744386444306746,0.9424806137562014,5420,5406,4173,5254,4819,4134
ENSG00000144591,GMPPA,29926,GDP-mannose pyrophosphorylase A,1008.1298995805115,-0.11933480846270499,0.1122215127879083,-1.063386203750794,0.2876068466611833,0.9424806137562014,944,1024,915,1097,1192,911
ENSG00000145675,PIK3R1,5295,phosphoinositide-3-kinase regulatory subunit 1,542.1464745731853,0.16205610220222097,0.15153705270722595,1.0694156927765919,0.2848823992233565,0.9424806137562014,605,622,483,580,540,442
ENSG00000147140,NONO,4841,non-POU domain containing octamer binding,6712.466735161079,0.13174454466820512,0.12368798373997286,1.0651361650875435,0.2868143155964869,0.9424806137562014,8143,6379,6313,6617,6999,5868
ENSG00000148154,UGCG,7357,UDP-glucose ceramide glucosyltransferase,10069.361457313067,0.09175902809938215,0.08563938361699212,1.0714582966846085,0.283963412485436,0.9424806137562014,11202,10597,9156,10518,10323,8842
ENSG00000148343,MIGA2,84895,mitoguardin 2,451.4799264302076,0.2040976129680753,0.1896525209357562,1.076166095557529,0.2818529799055292,0.9424806137562014,525,466,447,485,487,315
ENSG00000148498,PARD3,56288,par-3 family cell polarity regulator,4614.151219658643,0.06827915531542389,0.06365302276661698,1.0726773426891063,0.28341590955180535,0.9424806137562014,4454,5102,4541,4991,4525,4192
ENSG00000149923,PPP4C,5531,protein phosphatase 4 catalytic subunit,542.7517662066475,-0.2419891808157306,0.22694706984906435,-1.0662802607527397,0.286296969827859,0.9424806137562014,505,365,597,661,568,559
ENSG00000149948,HMGA2,8091,high mobility group AT-hook 2,1025.9117995910294,0.15825031570609302,0.14778591525404597,1.0708078333044027,0.28425584403772436,0.9424806137562014,1192,1003,1019,1129,891,929
ENSG00000151176,PLBD2,196463,phospholipase B domain containing 2,5001.113335998443,-0.09638076112756037,0.09066731803318034,-1.0630154637671003,0.28777493868764176,0.9424806137562014,4681,4837,4870,5217,5228,5206
ENSG00000151729,SLC25A4,291,solute carrier family 25 member 4,254.75626253601257,-0.2180044015973625,0.20265075625340156,-1.0757640663564176,0.282032786706453,0.9424806137562014,194,276,235,311,285,240
ENSG00000157538,VPS26C,10311,VPS26 endosomal protein sorting factor C,248.44119244655832,-0.23956420452019309,0.22350747954083308,-1.071839765775832,0.28379200860362896,0.9424806137562014,243,265,174,267,287,262
ENSG00000157600,TMEM164,84187,transmembrane protein 164,946.5375294460625,0.13703767562573016,0.1288200508148906,1.0637915041863162,0.2874231608718327,0.9424806137562014,885,1108,970,1096,887,773
ENSG00000157778,PSMG3,84262,proteasome assembly chaperone 3,482.59604829855084,-0.16780236356528033,0.1567943097243898,-1.0702069728183394,0.28452615644951434,0.9424806137562014,386,499,472,564,499,489
ENSG00000160216,AGPAT3,56894,1-acylglycerol-3-phosphate O-acyltransferase 3,1594.6328947657883,-0.14851881194798372,0.13858022952134752,-1.0717171739501645,0.28384708462566477,0.9424806137562014,1372,1533,1598,1532,1782,1749
ENSG00000162994,CLHC1,130162,clathrin heavy chain linker domain containing 1,209.72094800695572,0.24036048254430906,0.22578510432688748,1.064554206358625,0.28707771210853095,0.9424806137562014,245,236,196,182,206,194
ENSG00000166411,IDH3A,3419,isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha,3263.122113563408,0.09961019258262487,0.09374465459099916,1.0625693061350174,0.2879773126220221,0.9424806137562014,3001,3554,3509,3216,3455,2907
ENSG00000166860,ZBTB39,9880,zinc finger and BTB domain containing 39,4492.5998826338455,0.10601112365343425,0.09963587557130682,1.0639854675393987,0.2873352829559303,0.9424806137562014,5065,4819,4001,4748,4658,3791
ENSG00000168389,MFSD2A,84879,"MFSD2 lysolipid transporter A, lysophospholipid",1773.1568783150487,0.10990165096574571,0.10330572560801425,1.0638485942469365,0.28739729350696075,0.9424806137562014,1608,2096,1800,1849,1869,1484
ENSG00000170634,ACYP2,98,acylphosphatase 2,150.84767243722885,-0.2577648246260458,0.24140064588873836,-1.0677884629391161,0.28561594340108304,0.9424806137562014,119,149,142,172,170,157
ENSG00000170903,MSANTD4,84437,Myb/SANT DNA binding domain containing 4 with coiled-coils,1635.7725685429823,0.08859952919889497,0.08341374760829558,1.062169387412629,0.2881587944751905,0.9424806137562014,1640,1764,1623,1730,1687,1414
ENSG00000170906,NDUFA3,4696,NADH:ubiquinone oxidoreductase subunit A3,170.30786647086023,0.40132016348992944,0.3742773729982986,1.0722533405506023,0.28360625797381517,0.9424806137562014,166,135,270,208,145,100
ENSG00000175832,ETV4,2118,ETS variant transcription factor 4,1110.192349117759,0.12690045092729824,0.11858518492898612,1.070120614166868,0.2845650213819901,0.9424806137562014,1071,1171,1209,1116,1195,924
ENSG00000177576,C18orf32,497661,chromosome 18 open reading frame 32,466.6847658626781,-0.16407102933845386,0.15432071365548175,-1.063182157806369,0.28769935207858344,0.9424806137562014,410,463,439,498,491,504
ENSG00000178607,ERN1,2081,endoplasmic reticulum to nucleus signaling 1,5597.918511478641,0.11914083146677122,0.11132288298509457,1.0702276860968776,0.28451683515932813,0.9424806137562014,6303,6422,4692,6154,5308,4891
ENSG00000183576,SETD3,84193,"SET domain containing 3, actin histidine methyltransferase",180.24103617272812,0.3353314161088917,0.31563664843988964,1.0623969610827775,0.28805551280816055,0.9424806137562014,127,238,237,182,188,119
ENSG00000184508,HDDC3,374659,HD domain containing 3,283.4705688588434,-0.2425902368723989,0.22811636315308478,-1.0634495198821006,0.2875781460043519,0.9424806137562014,227,298,252,335,386,222
ENSG00000186026,ZNF284,342909,zinc finger protein 284,213.7701608512008,-0.2988389338008325,0.27810940430479064,-1.0745373193972383,0.2825819277657643,0.9424806137562014,230,161,177,221,304,194
ENSG00000187051,RPS19BP1,91582,ribosomal protein S19 binding protein 1,1243.4976912720663,-0.14008578854814827,0.13089413861628565,-1.070222013216404,0.2845193880212235,0.9424806137562014,989,1332,1215,1551,1252,1174
ENSG00000187955,COL14A1,7373,collagen type XIV alpha 1 chain,893.5273684674457,-0.14259475878303543,0.1334512560748807,-1.0685156736406005,0.28528796410367535,0.9424806137562014,740,968,832,985,1080,796
ENSG00000188501,LCTL,197021,lactase like,91.5313604097753,-0.3709220993025125,0.347410414868717,-1.0676769706017029,0.28566625008432867,0.9424806137562014,97,82,59,99,123,92
ENSG00000197442,MAP3K5,4217,mitogen-activated protein kinase kinase kinase 5,176.55632107284188,0.24892420695698217,0.23256097662706665,1.0703610320494805,0.2844568324006932,0.9424806137562014,210,191,170,187,161,144
ENSG00000198917,SPOUT1,51490,SPOUT domain containing methyltransferase 1,63.98402730897459,-0.8001351039835908,0.7523152439409115,-1.063563593091881,0.2875264424782193,0.9424806137562014,22,97,25,134,105,18
ENSG00000204438,GPANK1,7918,G-patch domain and ankyrin repeats 1,428.8926532774308,-0.20663091329093897,0.19221872061958487,-1.0749780907130106,0.28238453750880627,0.9424806137562014,385,345,450,511,442,443
ENSG00000229320,KRT8P12,90133,keratin 8 pseudogene 12,158.81277100515575,0.3390605839994274,0.3157941544397031,1.07367593488551,0.28296795083053944,0.9424806137562014,213,171,144,164,177,91
ENSG00000257218,GATC,283459,glutamyl-tRNA amidotransferase subunit C,2969.7518684975335,0.10241882707080367,0.0959602359929512,1.0673048686367017,0.28583419031270213,0.9424806137562014,2702,3479,3012,3344,2807,2583
ENSG00000265241,RBM8A,9939,RNA binding motif protein 8A,5882.485014397784,-0.09436226123258055,0.08808882428825716,-1.0712171719285812,0.2840717921891813,0.9424806137562014,5113,5805,6027,6378,6242,5826
ENSG00000007047,MARK4,57787,microtubule affinity regulating kinase 4,3085.454378576036,-0.09193613169728208,0.08657682089211584,-1.0619023746765262,0.2882800069383193,0.9426003161998464,2830,3390,2713,3491,3488,2737
ENSG00000133641,C12orf29,91298,chromosome 12 open reading frame 29,1056.209797658784,0.10858562501105892,0.1022835229389164,1.0616140497615254,0.28841093282577546,0.9427516994363669,1063,1153,1052,1145,997,951
ENSG00000136048,DRAM1,55332,DNA damage regulated autophagy modulator 1,122.65430385468859,-0.485219993522431,0.4573095957269159,-1.0610317344230449,0.2886754794815796,0.9430630033503804,114,140,54,106,114,204
ENSG00000170915,PAQR8,85315,progestin and adipoQ receptor family member 8,538.4209026840426,0.19419679940980297,0.18300372480655122,1.0611630971723864,0.2886157869233506,0.9430630033503804,513,752,463,548,501,478
ENSG00000042317,SPATA7,55812,spermatogenesis associated 7,207.94769118562425,-0.3220810777832946,0.30652232726032974,-1.050758946867028,0.2933693151202321,0.943076310638297,193,176,180,195,191,303
ENSG00000055208,TAB2,23118,TGF-beta activated kinase 1 (MAP3K7) binding protein 2,3513.1980518105584,-0.06876848954824304,0.06527507596345508,-1.053518338098048,0.2921034941414886,0.943076310638297,3362,3652,3217,3828,3787,3326
ENSG00000061337,LZTS1,11178,leucine zipper tumor suppressor 1,1024.225733207986,0.12984787430279524,0.12350102527748273,1.0513910634430148,0.29307901852321033,0.943076310638297,951,1240,1012,1117,1056,817
ENSG00000065989,PDE4A,5141,phosphodiesterase 4A,103.72207808961507,0.3727362568586692,0.3523927503330931,1.057729639745275,0.29017871831222597,0.943076310638297,89,166,98,81,96,96
ENSG00000074590,NUAK1,9891,NUAK family kinase 1,3059.8018757690443,0.09379593949016544,0.08912909429282982,1.0523605140876098,0.29263417753906196,0.943076310638297,2786,3637,3028,3291,3120,2616
ENSG00000079150,FKBP7,51661,FKBP prolyl isomerase 7,449.54825294151453,0.16982601502917094,0.1603237916582838,1.0592689536131998,0.2894773098976062,0.943076310638297,492,456,467,477,403,406
ENSG00000085511,MAP3K4,4216,mitogen-activated protein kinase kinase kinase 4,469.2813691347005,0.2838619217562311,0.2679159875082265,1.0595184124557515,0.2893637483338614,0.943076310638297,520,443,564,648,373,288
ENSG00000087008,ACOX3,8310,"acyl-CoA oxidase 3, pristanoyl",177.9278007551814,0.5587327672578943,0.528542987626586,1.0571188727086798,0.2904573389748913,0.943076310638297,113,294,232,290,111,53
ENSG00000088298,EDEM2,55741,ER degradation enhancing alpha-mannosidase like protein 2,5314.699962943698,-0.07881348594184757,0.0747677117708092,-1.0541112476925893,0.2918319871818461,0.943076310638297,4615,5729,5098,5810,5863,4948
ENSG00000094631,HDAC6,10013,histone deacetylase 6,1214.8378264967787,-0.27103219818348684,0.25772410718159156,-1.0516369661628837,0.29296614095140805,0.943076310638297,1221,1420,671,1327,1832,920
ENSG00000103005,USB1,79650,U6 snRNA biogenesis phosphodiesterase 1,1361.6382550766875,0.10384505787612777,0.09834131051460472,1.0559657719906599,0.2909838528495228,0.943076310638297,1319,1481,1406,1510,1298,1192
ENSG00000106772,PRUNE2,158471,prune homolog 2 with BCH domain,8752.587314863851,0.12600192476050853,0.1189931445384161,1.0589007059968039,0.2896450027241215,0.943076310638297,10586,9091,7521,8716,8899,7826
ENSG00000108344,PSMD3,5709,"proteasome 26S subunit, non-ATPase 3",4266.690022380533,-0.06781467526069475,0.0642406784398649,-1.0556344812605836,0.29113524114397665,0.943076310638297,3866,4544,4029,4791,4491,4011
ENSG00000110871,COQ5,84274,"coenzyme Q5, methyltransferase",323.2862935982162,0.31306256047668785,0.296696534742649,1.055160825347133,0.2913517773316793,0.943076310638297,221,417,433,280,251,336
ENSG00000112312,GMNN,51053,geminin DNA replication inhibitor,398.8802410978742,0.16676785819146342,0.15777965644453384,1.0569667975547234,0.2905267408372572,0.943076310638297,417,424,415,376,408,357
ENSG00000118369,USP35,57558,ubiquitin specific peptidase 35,219.38351053975617,0.3579343140656288,0.33852055830939726,1.057348823519569,0.2903524185333694,0.943076310638297,366,202,162,210,188,186
ENSG00000119725,ZNF410,57862,zinc finger protein 410,985.2902101260768,-0.2066425550733952,0.19657858555562746,-1.0511956553625719,0.2931687381792428,0.943076310638297,635,990,1104,1215,1109,901
ENSG00000122952,ZWINT,11130,ZW10 interacting kinetochore protein,550.2245036743403,-0.14833186126813072,0.14045605962347865,-1.056073064172274,0.29093483542075643,0.943076310638297,530,563,465,592,643,525
ENSG00000123684,LPGAT1,9926,lysophosphatidylglycerol acyltransferase 1,3317.9921057496094,0.08558048395068231,0.08129198375659316,1.052754281491394,0.2924536234311853,0.943076310638297,3387,3593,3209,3749,3312,2772
ENSG00000124104,SNX21,90203,sorting nexin family member 21,301.41289646857405,-0.1941786079756205,0.18418674755746445,-1.0542485306389304,0.29176914634528445,0.943076310638297,299,281,257,321,346,309
ENSG00000130702,LAMA5,3911,laminin subunit alpha 5,149.90742893823318,0.3118979354186417,0.29403316159900483,1.060757683665628,0.28880003769585816,0.943076310638297,191,153,149,111,157,136
ENSG00000134108,ARL8B,55207,ADP ribosylation factor like GTPase 8B,2215.5756459446666,-0.14209252545093434,0.13495680671819413,-1.0528740928765485,0.2923987011834836,0.943076310638297,1693,2358,2243,2628,2605,1880
ENSG00000134153,EMC7,56851,ER membrane protein complex subunit 7,1665.7546019536223,-0.1166279581607594,0.11016611768330042,-1.0586554252191687,0.28975673512528183,0.943076310638297,1386,1704,1677,1796,1780,1683
ENSG00000135899,SP110,3431,SP110 nuclear body protein,10209.741144931559,0.06987767962674797,0.06613598470961934,1.0565757799412399,0.29070523902991124,0.943076310638297,9954,11260,9992,10892,9718,9648
ENSG00000136731,UGGT1,56886,UDP-glucose glycoprotein glucosyltransferase 1,1194.2115792591244,-0.23960615987355424,0.2279039994635751,-1.0513468848178307,0.29309930108245946,0.943076310638297,1003,1438,854,1624,901,1393
ENSG00000136950,ARPC5L,81873,actin related protein 2/3 complex subunit 5 like,2325.8540385747833,-0.08309850660943445,0.07851525930227092,-1.0583739689315521,0.2898849822568083,0.943076310638297,2086,2416,2237,2539,2552,2190
ENSG00000140262,TCF12,6938,transcription factor 12,7237.068165853905,0.07591137012618995,0.07183558154791977,1.0567377404128249,0.2906312956846083,0.943076310638297,7210,8327,6665,7912,7401,6183
ENSG00000149294,NCAM1,4684,neural cell adhesion molecule 1,7270.043497270985,0.06219759296336751,0.05892852898880626,1.055475064975442,0.29120810769021427,0.943076310638297,6971,8045,7151,7511,7400,6707
ENSG00000149476,TKFC,26007,triokinase and FMN cyclase,1033.2599566090737,-0.12443575652658931,0.11822252584630251,-1.0525553876962874,0.29254481281971456,0.943076310638297,859,1128,969,1151,1079,1043
ENSG00000156697,UTP14A,10813,UTP14A small subunit processome component,1264.6147875630118,-0.13057268215335055,0.12401279501455362,-1.0528968574414204,0.2923882665554886,0.943076310638297,1327,1175,1090,1479,1303,1239
ENSG00000156831,NSMCE2,286053,"NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase",532.4639077343635,0.15285945397090234,0.14441930473551376,1.0584419738818551,0.289853991920264,0.943076310638297,511,601,561,541,571,427
ENSG00000157869,RAB28,9364,"RAB28, member RAS oncogene family",185.61842835123537,0.38763875623415217,0.36610791442123836,1.058810096599389,0.28968627451342527,0.943076310638297,255,164,203,243,100,149
ENSG00000162385,MAGOH,4116,"mago homolog, exon junction complex subunit",2061.0312172453564,-0.10078985364109082,0.09514992995475462,-1.0592740708166373,0.2894749800830722,0.943076310638297,1960,1943,2013,2305,2135,2040
ENSG00000162419,GMEB1,10691,glucocorticoid modulatory element binding protein 1,497.0638704786154,0.15464502154403387,0.14704289010622462,1.0517000953416886,0.2929371672554522,0.943076310638297,475,598,493,538,453,441
ENSG00000163159,VPS72,6944,vacuolar protein sorting 72 homolog,1588.2049942856079,-0.1280128854864428,0.12113545866202104,-1.0567746793580104,0.2906144329147754,0.943076310638297,1324,1634,1571,1748,1924,1391
ENSG00000163738,MTHFD2L,441024,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like,241.83614731311158,0.25819585670795714,0.24513579694793777,1.0532768364417746,0.2922141319345941,0.943076310638297,257,259,268,306,192,178
ENSG00000168813,ZNF507,22847,zinc finger protein 507,1795.541944275907,0.141388398030708,0.13355642203029505,1.0586417027451993,0.28976298696128333,0.943076310638297,2088,2064,1475,1850,1804,1546
ENSG00000170370,EMX2,2018,empty spiracles homeobox 2,213.10204631693762,0.2469968365615715,0.23434862333673107,1.0539717837670695,0.29189583566708166,0.943076310638297,193,240,256,183,221,187
ENSG00000173275,ZNF449,203523,zinc finger protein 449,87.3235876416645,0.4606801104041742,0.43797827878467704,1.051833236302246,0.29287606733840293,0.943076310638297,128,58,111,77,93,55
ENSG00000173465,ZNRD2,10534,zinc ribbon domain containing 2,705.0741132070411,-0.1736927454748527,0.16387863250139614,-1.0598864710039178,0.2891962512335843,0.943076310638297,567,828,594,802,865,617
ENSG00000176678,FOXL1,2300,forkhead box L1,128.27714636129224,-0.29216754883778584,0.27802634156351114,-1.050862832617766,0.2933215928280964,0.943076310638297,120,100,122,164,145,122
ENSG00000177000,MTHFR,4524,methylenetetrahydrofolate reductase,1951.2975312282217,-0.11781950720436657,0.11192673738209982,-1.0526484552314768,0.2925021405768308,0.943076310638297,1968,1831,1770,2263,2263,1681
ENSG00000177427,MIEF2,125170,mitochondrial elongation factor 2,339.14608654672816,-0.19608463643251825,0.18499254868896362,-1.0599596460623084,0.28916295831121563,0.943076310638297,302,326,314,435,320,347
ENSG00000179873,NLRP11,204801,NLR family pyrin domain containing 11,111.59657201473792,-0.3274671694791638,0.31036430266583537,-1.0551057794547425,0.29137694909212336,0.943076310638297,88,104,103,104,152,120
ENSG00000179965,ZNF771,51333,zinc finger protein 771,97.1030792754785,-0.3893574438241324,0.3688588314759092,-1.0555730555947445,0.2911633163474372,0.943076310638297,74,94,83,77,125,128
ENSG00000182195,LDOC1,23641,LDOC1 regulator of NFKB signaling,414.61062323442593,-0.17437842732341904,0.1654113499958372,-1.0542107740962607,0.2917864283771941,0.943076310638297,345,436,383,434,504,399
ENSG00000185278,ZBTB37,84614,zinc finger and BTB domain containing 37,294.6588223036444,0.38926445826997114,0.3675063352080554,1.0592047564284786,0.2895065393442518,0.943076310638297,480,327,188,179,321,268
ENSG00000187627,RGPD1,400966,RANBP2 like and GRIP domain containing 1,177.7788656885895,-0.30888114648707116,0.29184040247507753,-1.0583906267517187,0.28987739096413956,0.943076310638297,152,144,175,155,215,221
ENSG00000188321,ZNF559,84527,zinc finger protein 559,133.8166331243868,-0.5691145170413419,0.5388940658648652,-1.0560786490160663,0.29093228408511523,0.943076310638297,81,120,121,186,273,42
ENSG00000196233,LCOR,84458,ligand dependent nuclear receptor corepressor,1273.3796875386715,0.13612363457731025,0.12918336143247713,1.0537242030852458,0.29200920459699137,0.943076310638297,1407,1509,1072,1318,1286,1092
ENSG00000196914,ARHGEF12,23365,Rho guanine nucleotide exchange factor 12,3870.9563559996764,0.11693888446720024,0.1111269066145351,1.05230036567854,0.29266176396844307,0.943076310638297,4331,4468,3239,4107,3881,3330
ENSG00000204186,ZDBF2,57683,zinc finger DBF-type containing 2,1240.7770407418152,0.19797943330821388,0.18777278854263138,1.054356357195309,0.2917197954551684,0.943076310638297,1642,1374,938,1271,1141,1101
ENSG00000258839,MC1R,4157,melanocortin 1 receptor,88.56084269701967,0.6454553870004115,0.6106266690317635,1.0570376626750906,0.290494399049027,0.943076310638297,183,56,78,75,114,26
ENSG00000277161,PIGW,284098,phosphatidylinositol glycan anchor biosynthesis class W,402.9689021560172,0.18781744298428513,0.17867980370318146,1.0511397432262848,0.29319441306599664,0.943076310638297,379,500,405,415,340,387
ENSG00000135473,PAN2,9924,poly(A) specific ribonuclease subunit PAN2,745.1451094007847,0.20976872373460573,0.1998194331767408,1.0497914061695128,0.2938140272470501,0.9432531018824605,984,739,651,644,728,716
ENSG00000136378,ADAMTS7,11173,ADAM metallopeptidase with thrombospondin type 1 motif 7,1220.3914448481307,-0.15599695763372526,0.14858720456705152,-1.0498680427312974,0.2937787861936435,0.9432531018824605,1350,1102,981,1372,1408,1139
ENSG00000136888,ATP6V1G1,9550,ATPase H+ transporting V1 subunit G1,3962.468590915873,-0.07253992985891058,0.06908278766300495,-1.0500434668729646,0.29369812869222817,0.9432531018824605,3735,4021,3759,4372,4409,3597
ENSG00000141873,SLC39A3,29985,solute carrier family 39 member 3,478.26091311129284,0.1948330942050764,0.1855109711493784,1.0502510606135074,0.2936026992634088,0.9432531018824605,435,510,574,523,401,432
ENSG00000068308,OTUD5,55593,OTU deubiquitinase 5,3287.871870531727,0.13065783676756296,0.12454878626489688,1.0490494583357322,0.2941553559542389,0.9433305981970433,3181,3382,3660,3972,2945,2686
ENSG00000118503,TNFAIP3,7128,TNF alpha induced protein 3,14099.902391945423,0.05484351402096196,0.05228175531957341,1.0489990951093693,0.2941785348906718,0.9433305981970433,14117,15068,13656,14968,14730,12432
ENSG00000145029,NICN1,84276,"nicolin 1, tubulin polyglutamylase complex subunit",299.07074177153487,-0.19959826484711476,0.19020052402289644,-1.0494096473839736,0.29398961992320005,0.9433305981970433,279,290,261,382,286,305
ENSG00000185515,BRCC3,79184,BRCA1/BRCA2-containing complex subunit 3,394.0838504470487,0.2966821213084623,0.2828726437337211,1.0488187100472697,0.29426156451837754,0.9433305981970433,440,349,495,263,360,434
ENSG00000270629,NBPF14,25832,NBPF member 14,969.7520404479511,0.6900927038021506,0.6577979326279944,1.0490952761817511,0.29413427002625536,0.9433305981970433,2214,878,447,849,819,603
ENSG00000119714,GPR68,8111,G protein-coupled receptor 68,708.0395727754677,-0.1558957283437416,0.14869016126481924,-1.048460281552114,0.2944265925645611,0.9435147787935227,633,668,692,773,702,782
ENSG00000160949,TONSL,4796,"tonsoku like, DNA repair protein",221.55593266991795,0.31351055559900826,0.29905825052270507,1.0483260537070718,0.2944884098622153,0.9435147787935227,303,282,150,214,185,200
ENSG00000111832,RWDD1,51389,RWD domain containing 1,1384.5668560740255,-0.13339425017069936,0.1273062414981367,-1.0478217611400598,0.29472073452000064,0.9435773609941799,1103,1386,1447,1522,1508,1371
ENSG00000135245,HILPDA,29923,hypoxia inducible lipid droplet associated,214.38761973737994,0.22638082700345027,0.21608809402534862,1.0476321151543604,0.2948081350966154,0.9435773609941799,196,270,226,229,209,166
ENSG00000198856,OSTC,58505,oligosaccharyltransferase complex non-catalytic subunit,2053.288487114126,0.10873015264337599,0.10379487857624178,1.0475483389434195,0.29484674987618853,0.9435773609941799,1831,2321,2208,2248,2016,1761
ENSG00000275160,RPL7AP45,100132678,ribosomal protein L7a pseudogene 45,239.13568068564282,-0.2214465553929989,0.21135619557207733,-1.0477410174497608,0.29475794407368733,0.9435773609941799,238,224,196,272,300,214
ENSG00000011198,ABHD5,51099,"abhydrolase domain containing 5, lysophosphatidic acid acyltransferase",2366.314659506855,0.09784233361777872,0.09375407703476413,1.0436061738573637,0.29666763532803514,0.9436220953018636,2122,2749,2440,2447,2361,2143
