gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HOS_D2_1_S4_L001,HOS_D2_2_S5_L001,HOS_D2_3_S6_L001,HOS_Media_1_S10_L001,HOS_Media_2_S11_L001
ENSG00000109919,MTCH2,23788,mitochondrial carrier 2,2993.5904085240254,-0.6475625075507185,0.061779487822582815,-10.48183677744912,1.0469043143414424e-25,5.764365355218123e-25,2366,2933,2577,3417,3540
ENSG00000224470,ATXN1L,342371,ataxin 1 like,3039.6364847139116,0.582999842112707,0.05562301335462151,10.481270376270754,1.0531939432941316e-25,5.79655605911505e-25,3605,3988,3697,1995,2269
ENSG00000183624,HMCES,56941,"5-hydroxymethylcytosine binding, ES cell specific",1490.5264275774837,-0.7289255393158383,0.06955607864020553,-10.479681338655814,1.071040112648494e-25,5.892297666430103e-25,1202,1357,1243,1716,1845
ENSG00000184702,SEPTIN5,5413,septin 5,405.16801433884575,-1.5550133365783392,0.14842545124530523,-10.476729722103675,1.104988213044232e-25,6.076505829259638e-25,226,283,228,562,661
ENSG00000137834,SMAD6,4091,SMAD family member 6,167.43423367810934,-3.227509033822794,0.3081036420279101,-10.475400461285117,1.1206229800384464e-25,6.1598935308796825e-25,46,29,48,295,363
ENSG00000244045,TMEM199,147007,transmembrane protein 199,1091.670532517289,0.9103715612102424,0.08691772917296074,10.473945533006978,1.1379872556295863e-25,6.252714009188277e-25,1360,1525,1440,642,658
ENSG00000143878,RHOB,388,ras homolog family member B,3010.141072467517,-0.6021040079670811,0.057502421479653676,-10.47093309244596,1.1747923051503653e-25,6.452229724675064e-25,2528,2969,2545,3254,3642
ENSG00000165733,BMS1,9790,BMS1 ribosome biogenesis factor,6064.693356565285,0.48314108736428035,0.04616029684987204,10.466594028535145,1.2298881638961777e-25,6.751993081137832e-25,6842,7919,7293,4448,4456
ENSG00000175213,ZNF408,79797,zinc finger protein 408,989.2451864568299,0.9969027076117639,0.09525354575953615,10.465780561370448,1.240498737378151e-25,6.8073864828762415e-25,1269,1438,1275,569,557
ENSG00000175198,PCCA,5095,propionyl-CoA carboxylase subunit alpha,854.1665148471767,-1.287745874778839,0.12304861373331388,-10.465342401742133,1.246251477541521e-25,6.836086649249359e-25,562,627,556,1275,1125
ENSG00000089195,TRMT6,51605,tRNA methyltransferase 6 non-catalytic subunit,2414.6437618732425,0.6880110698609815,0.06574623557198296,10.464645829154815,1.2554514820487941e-25,6.88366416383735e-25,2868,3195,3102,1507,1712
ENSG00000137563,GGH,8836,gamma-glutamyl hydrolase,694.03145020264,-1.357618267444299,0.12975031915332624,-10.46331351092862,1.2732360156580982e-25,6.97825120568355e-25,402,468,505,980,1011
ENSG00000185420,SMYD3,64754,SET and MYND domain containing 3,427.6043443311328,-1.4629413764814658,0.13982277969520515,-10.462825726040357,1.2798094955352918e-25,7.011340080902812e-25,273,282,253,624,635
ENSG00000156232,WHAMM,123720,"WASP homolog associated with actin, golgi membranes and microtubules",2058.6695923347525,0.6641445897640642,0.06349135298277192,10.460394346050188,1.31308027120619e-25,7.190599123351486e-25,2459,2830,2496,1316,1460
ENSG00000131171,SH3BGRL,6451,SH3 domain binding glutamate rich protein like,875.3487363635768,-1.3624898310183737,0.13027564744893397,-10.45851513846783,1.339381229064595e-25,7.331556438877232e-25,541,545,640,1207,1309
ENSG00000136052,SLC41A2,84102,solute carrier family 41 member 2,587.3607029300496,1.442445179431588,0.1379310650938738,10.457725229989935,1.3505918508748967e-25,7.389828298699173e-25,815,898,819,227,301
ENSG00000162076,FLYWCH2,114984,FLYWCH family member 2,904.2596568074309,-0.958124410872087,0.091646942987563,-10.454515771487433,1.3971060086951842e-25,7.641135623465882e-25,679,768,669,1127,1195
ENSG00000185730,ZNF696,79943,zinc finger protein 696,580.283287986419,1.4287300657679796,0.13674773517612768,10.447924888319436,1.497662132702358e-25,8.18767880825616e-25,807,843,842,273,250
ENSG00000132329,RAMP1,10267,receptor activity modifying protein 1,775.362019833119,1.0754213186675547,0.10294932072396043,10.446123501398306,1.5263722680830388e-25,8.341149247689887e-25,1001,1159,1005,412,436
ENSG00000120802,TMPO,7112,thymopoietin,8310.98310472581,-0.3529135144218069,0.0337876044508028,-10.445058776974692,1.543597408413418e-25,8.431755768513896e-25,7692,8632,7779,8279,9123
ENSG00000007237,GAS7,8522,growth arrest specific 7,741.2016786966863,-1.2275024941026063,0.11753466920688055,-10.443748235186657,1.5650640899814854e-25,8.545445972729805e-25,486,558,510,1067,984
ENSG00000196628,TCF4,6925,transcription factor 4,1181.6749203157358,-1.1345965132454823,0.10864570614935459,-10.443086555908241,1.5760145359224356e-25,8.601645278070822e-25,885,922,766,1611,1579
ENSG00000107957,SH3PXD2A,9644,SH3 and PX domains 2A,4749.722603834748,-0.5318874610515961,0.050971926483086114,-10.434909915129282,1.7177661116122752e-25,9.371392341073727e-25,4138,4782,4076,5225,5378
ENSG00000150990,DHX37,57647,DEAH-box helicase 37,1685.375833526323,0.7786350321665579,0.07463894056621903,10.432021492531229,1.7708026303197137e-25,9.656708088695119e-25,2122,2267,2121,1007,1141
ENSG00000117519,CNN3,1266,calponin 3,13071.704313917055,-0.32792397206429585,0.031436211065360486,-10.431408905560975,1.7822576989443345e-25,9.715124605708655e-25,11762,13965,12520,13149,13951
ENSG00000169851,PCDH7,5099,protocadherin 7,1506.4513950756723,0.7871154857088338,0.07546364599064345,10.430393010780666,1.801416515217254e-25,9.815468237290014e-25,1901,2063,1867,912,999
ENSG00000085760,MTIF2,4528,mitochondrial translational initiation factor 2,2222.365066248418,0.6567237053954024,0.06299186084437162,10.425532705215854,1.8959390853452515e-25,1.0326195509812517e-24,2676,3060,2655,1436,1571
ENSG00000090238,YPEL3,83719,yippee like 3,315.1155347382522,-1.7287093669146492,0.16598548808304447,-10.41482232500805,2.121934288790559e-25,1.155226257057208e-24,165,187,175,509,476
ENSG00000067334,DNTTIP2,30836,deoxynucleotidyltransferase terminal interacting protein 2,3929.5394081282866,0.5270258892525032,0.050608574901534566,10.41376664484031,2.145605543266287e-25,1.1676272862793687e-24,4401,5260,4778,2754,2902
ENSG00000077463,SIRT6,51548,sirtuin 6,839.0602067417542,1.0556006631887145,0.10136677272791099,10.413675357132668,2.147664716025345e-25,1.168261709295484e-24,1100,1187,1121,433,495
ENSG00000088451,TGDS,23483,"TDP-glucose 4,6-dehydratase",705.7138377988302,1.2374319223567487,0.11884379148469078,10.412255506979111,2.179945489094302e-25,1.1853283642780119e-24,903,1107,949,362,345
ENSG00000163485,ADORA1,134,adenosine A1 receptor,159.4025934824719,-2.4727225340206367,0.23749232337945395,-10.411799837714494,2.190406852000285e-25,1.19052162941013e-24,53,62,67,277,294
ENSG00000120063,GNA13,10672,G protein subunit alpha 13,3642.1425201542297,0.5410244358560085,0.05197508888097841,10.409302754535739,2.2486250535852027e-25,1.221656411538583e-24,4094,4843,4483,2527,2681
ENSG00000128268,MGAT3,4248,"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",767.1977723398184,-1.0130862809585006,0.09733822006647401,-10.407898154154102,2.2820437636013012e-25,1.2392976036799924e-24,562,626,568,965,1038
ENSG00000172375,C2CD2L,9854,C2CD2 like,1270.7882121772652,1.1521944251005927,0.11073928561053306,10.404567979179745,2.3632560931459102e-25,1.2828684072257812e-24,1557,1950,1751,704,627
ENSG00000136147,PHF11,51131,PHD finger protein 11,806.1802412212803,1.4081422691455763,0.13542389370131075,10.398034133115072,2.5310087396319616e-25,1.373361049301542e-24,1127,1170,1155,398,336
ENSG00000167965,MLST8,64223,"MTOR associated protein, LST8 homolog",2736.979795255902,0.6519421687244848,0.06271458697076088,10.395383278669073,2.6023855756034196e-25,1.411505440570963e-24,3164,3732,3430,1724,1991
ENSG00000140265,ZSCAN29,146050,zinc finger and SCAN domain containing 29,2038.2014898462426,0.64393061388461,0.061944991873229056,10.395200554750566,2.607378442119812e-25,1.4136271926865997e-24,2429,2727,2514,1321,1454
ENSG00000103811,CTSH,1512,cathepsin H,352.9862482945383,-1.5934013128515683,0.153322823700009,-10.392460003014378,2.68341200026343e-25,1.4542469427038902e-24,199,233,198,492,583
ENSG00000137203,TFAP2A,7020,transcription factor AP-2 alpha,1059.0430497540435,-1.6454876136405732,0.15841515376437176,-10.387185660837014,2.835979124878324e-25,1.5362924198854119e-24,608,547,678,1409,1860
ENSG00000166716,ZNF592,9640,zinc finger protein 592,4408.594040660956,0.5262817015389514,0.050671501570099226,10.386147740478748,2.866999282846336e-25,1.5524534004878483e-24,5188,5868,5129,3142,3202
ENSG00000164045,CDC25A,993,cell division cycle 25A,1080.6941448153798,1.0044808886763599,0.09672012668923151,10.385438099185155,2.8884015160270197e-25,1.5633951417667771e-24,1442,1569,1343,604,622
ENSG00000133028,SCO1,6341,synthesis of cytochrome C oxidase 1,2827.0988618716237,0.5685825421441617,0.0548224871997172,10.371337952487035,3.3480380282593696e-25,1.8106821048613637e-24,3262,3764,3449,1964,2024
ENSG00000123473,STIL,6491,STIL centriolar assembly protein,1660.3941158401888,0.7093673505379784,0.06840144816275412,10.370648130871626,3.3722965388125147e-25,1.823047616289841e-24,2020,2268,2045,1050,1139
ENSG00000134369,NAV1,89796,neuron navigator 1,3967.9872950633167,-0.5381987212703264,0.051909628060251824,-10.367994173366757,3.4672615556859628e-25,1.8736107175084848e-24,3561,3794,3460,4275,4608
ENSG00000167112,TRUB2,26995,TruB pseudouridine synthase family member 2,2115.395803285789,-0.6327251201133398,0.06105060757577805,-10.363944688478002,3.617291855196439e-25,1.9538754890707903e-24,1749,1983,1853,2321,2575
ENSG00000198816,ZNF358,140467,zinc finger protein 358,1278.7813877226238,-0.9735037439378798,0.09393964271184338,-10.36307692721452,3.650269257038471e-25,1.970874115371267e-24,964,1106,906,1660,1635
ENSG00000103241,FOXF1,2294,forkhead box F1,347.84519403079065,1.7668692484185753,0.170514622592134,10.361980817591666,3.6923506717080397e-25,1.9927721722627337e-24,516,572,474,132,127
ENSG00000145741,BTF3,689,basic transcription factor 3,2058.291672763481,-0.9477704289687124,0.09150410302122491,-10.357682307960241,3.8620674758805523e-25,2.083508926653877e-24,1387,1805,1654,2421,2858
ENSG00000092969,TGFB2,7042,transforming growth factor beta 2,1015.3627824574255,-0.8891246307303248,0.08588495554712519,-10.35250731709887,4.0766721883576113e-25,2.198376998233092e-24,750,882,809,1238,1315
ENSG00000117298,ECE1,1889,endothelin converting enzyme 1,5559.940683580215,0.6724990011978582,0.06498706890914556,10.348197148851842,4.264401179915367e-25,2.2986634060079658e-24,6448,7886,6755,3384,4094
ENSG00000149269,PAK1,5058,p21 (RAC1) activated kinase 1,1146.1058283650739,-0.8670997611163545,0.08379599922883871,-10.347746540361545,4.284515254786182e-25,2.3085540167630368e-24,864,1016,899,1419,1441
ENSG00000184056,VPS33B,26276,VPS33B late endosome and lysosome associated,764.4793077425031,1.141758097326717,0.11035314359549216,10.34640301242272,4.345046802534757e-25,2.340204985039004e-24,990,1138,1025,414,392
ENSG00000082516,GEMIN5,25929,gem nuclear organelle associated protein 5,2262.2832803048295,0.6340687057526323,0.06128421598115824,10.34636236429256,4.3468913171652025e-25,2.34023457202838e-24,2666,2984,2843,1504,1589
ENSG00000198721,ECI2,10455,enoyl-CoA delta isomerase 2,1863.9132108714766,-0.7806545619661758,0.07549438816181137,-10.340564126342146,4.618109215905478e-25,2.4852269224854295e-24,1566,1627,1466,2201,2326
ENSG00000165264,NDUFB6,4712,NADH:ubiquinone oxidoreductase subunit B6,692.2174566174662,-1.2958310492232419,0.12532854796994186,-10.339472292729564,4.6710255171071005e-25,2.5126697115265137e-24,406,558,451,934,1023
ENSG00000108387,SEPTIN4,5414,septin 4,327.52909182086813,2.3444622752716375,0.22680460355656976,10.336925434967549,4.796807116230932e-25,2.5792700106476934e-24,477,549,529,63,111
ENSG00000166689,PLEKHA7,144100,pleckstrin homology domain containing A7,679.2375441207406,-1.1813055331371454,0.11431843965702378,-10.333464458413516,4.973129188992475e-25,2.672980287893736e-24,435,512,505,922,937
ENSG00000178685,PARP10,84875,poly(ADP-ribose) polymerase family member 10,743.5181244506864,2.529158034656052,0.2448090959460055,10.331144048723896,5.094925231669249e-25,2.73731870396626e-24,1099,1260,1220,111,243
ENSG00000161888,SPC24,147841,SPC24 component of NDC80 kinetochore complex,559.9354348684789,-1.417246119005745,0.13722681859222619,-10.327763432431794,5.277678510903121e-25,2.834340939921154e-24,333,421,330,834,795
ENSG00000177675,CD163L1,283316,CD163 molecule like 1,157.8598035494496,3.4552043435586723,0.33459327262630995,10.326580437310863,5.343152405492882e-25,2.8683252876285063e-24,231,268,299,25,16
ENSG00000174791,RIN1,9610,Ras and Rab interactor 1,1461.338493853626,-0.927446902720304,0.08982852628035098,-10.324636739845669,5.452479942682546e-25,2.9258137140114755e-24,1083,1292,1090,1689,2037
ENSG00000066027,PPP2R5A,5525,protein phosphatase 2 regulatory subunit B'alpha,1969.225366793724,-0.812887824809374,0.07875285153870691,-10.322011316756459,5.603679245911642e-25,3.0057142534366915e-24,1610,1640,1610,2253,2586
ENSG00000083093,PALB2,79728,partner and localizer of BRCA2,970.5922615487602,1.0184426073846549,0.09867490805632376,10.321191348902262,5.651747489859836e-25,3.0302542814635946e-24,1239,1396,1285,559,533
ENSG00000146066,HIGD2A,192286,HIG1 hypoxia inducible domain family member 2A,1999.712703528024,-0.7874641488316089,0.07633913868251843,-10.31533971199936,6.0068498536083265e-25,3.2193268662145934e-24,1466,1857,1679,2323,2549
ENSG00000270882,H4C14,8370,H4 clustered histone 14,649.2222045209538,1.82150719045447,0.17658489449009723,10.315192563408186,6.016058712493562e-25,3.2229414085734663e-24,1081,1017,827,206,264
ENSG00000132964,CDK8,1024,cyclin dependent kinase 8,1699.6983178496555,0.7296104116622656,0.07073390735777543,10.314860848445171,6.036869453739843e-25,3.2327658413823065e-24,2109,2332,2067,1073,1145
ENSG00000198856,OSTC,58505,oligosaccharyltransferase complex non-catalytic subunit,1667.0946227555755,-0.7335198813707274,0.07115388961336977,-10.308921765998573,6.421773573194926e-25,3.437475768181336e-24,1366,1544,1337,1893,2098
ENSG00000162191,UBXN1,51035,UBX domain protein 1,7974.1281518354845,0.4734212685831835,0.04592801621476878,10.307897174773867,6.490592678504679e-25,3.4728919990509696e-24,8891,10212,9820,5816,5948
ENSG00000164442,CITED2,10370,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2,4041.175619290682,-0.4842470175059153,0.04699169707271986,-10.3049484839107,6.692752710261829e-25,3.579596204175621e-24,3463,4036,3733,4336,4536
ENSG00000122435,TRMT13,54482,tRNA methyltransferase 13 homolog,608.5238553553338,1.4578618389392017,0.1414985144101709,10.303018692572302,6.828422685046938e-25,3.650665717594391e-24,822,1021,794,243,299
ENSG00000168874,ATOH8,84913,atonal bHLH transcription factor 8,401.54353322506665,-1.6003272494225302,0.15537935305493972,-10.299484570879114,7.083984136153057e-25,3.785748285593523e-24,232,247,234,540,686
ENSG00000164975,SNAPC3,6619,small nuclear RNA activating complex polypeptide 3,974.3015051225626,-1.0084312426255215,0.09795850887318293,-10.294473182835363,7.462694540603216e-25,3.986505576285468e-24,666,852,722,1209,1333
ENSG00000148175,STOM,2040,stomatin,794.3598839209562,1.2839523545673126,0.1247519165921461,10.29204512155884,7.6533299735331495e-25,4.0866719503427115e-24,964,1251,1141,396,380
ENSG00000160218,TRAPPC10,7109,trafficking protein particle complex subunit 10,2532.1055121890604,0.6874581167455793,0.06679595901584524,10.291911769430564,7.663938561092898e-25,4.090666308710687e-24,3019,3573,3035,1681,1690
ENSG00000196924,FLNA,2316,filamin A,89126.21104722205,-0.388787044801137,0.03780289405544082,-10.284584144032761,8.269828911299524e-25,4.412262450961399e-24,84863,90128,80281,89365,99815
ENSG00000065427,KARS1,3735,lysyl-tRNA synthetase 1,8096.730175874084,0.37976092129187433,0.03693028047873565,10.283185406905847,8.390766093059898e-25,4.474961182664938e-24,9098,10313,9336,6170,6305
ENSG00000081985,IL12RB2,3595,interleukin 12 receptor subunit beta 2,123.88472579760136,3.9051454613524954,0.37977628876843933,10.282752180280472,8.428577804557897e-25,4.493294412972019e-24,186,247,206,13,11
ENSG00000205250,E2F4,1874,E2F transcription factor 4,2943.763189015925,0.6229132299919655,0.060578873361125975,10.282680998020917,8.434806669430468e-25,4.494782673844427e-24,3330,4074,3643,1973,2074
ENSG00000145375,SPATA5,166378,spermatogenesis associated 5,840.0560505918704,1.1010461480278766,0.10718451226475989,10.27243698518819,9.380461303416992e-25,4.996671790826232e-24,1118,1223,1098,463,442
ENSG00000088298,EDEM2,55741,ER degradation enhancing alpha-mannosidase like protein 2,1257.2196893763378,0.840703469130669,0.08187802637478694,10.267754443450416,9.846999313318363e-25,5.243046010597078e-24,1549,1813,1562,755,797
ENSG00000161714,PLCD3,113026,phospholipase C delta 3,1285.5287096986651,-1.0045811774677196,0.09787475483405282,-10.263945786336757,1.024336468321163e-24,5.451871386339377e-24,936,1089,930,1730,1610
ENSG00000128487,SPECC1,92521,sperm antigen with calponin homology and coiled-coil domains 1,4439.813416042121,-0.6200667960762535,0.060437303938026564,-10.259670032800942,1.0707197876965862e-24,5.696420937228746e-24,3570,4309,3908,5160,5051
ENSG00000169515,CCDC8,83987,coiled-coil domain containing 8,1179.4566318418163,-0.8304211760867901,0.08096405267232192,-10.256665133200219,1.1045560531308213e-24,5.874046159736377e-24,890,1040,969,1388,1525
ENSG00000108344,PSMD3,5709,"proteasome 26S subunit, non-ATPase 3",5741.370991172566,0.3938620349521138,0.03844087482066395,10.24591757574655,1.2344791997304655e-24,6.562310770274511e-24,6373,7312,6769,4253,4542
ENSG00000166452,AKIP1,56672,A-kinase interacting protein 1,1075.9512040303541,0.940537539657499,0.09180242107546459,10.245236766515628,1.243201246742775e-24,6.605990533789219e-24,1399,1550,1339,599,664
ENSG00000128059,PPAT,5471,phosphoribosyl pyrophosphate amidotransferase,2933.8857839312855,0.5987080934415121,0.058461896311229715,10.240996806778377,1.2989113624709277e-24,6.899213601556589e-24,3390,3886,3663,1911,2174
ENSG00000131381,RBSN,64145,"rabenosyn, RAB effector",2031.6597147574892,0.6934373901341919,0.06772360755810958,10.239226986530433,1.3228907975813035e-24,7.023728363772109e-24,2459,2790,2478,1255,1447
ENSG00000189410,SH2D5,400745,SH2 domain containing 5,338.4199225051372,2.2350080825738172,0.21828750888198847,10.23882719639316,1.3283680202188599e-24,7.049946672241084e-24,548,539,501,73,119
ENSG00000148053,NTRK2,4915,neurotrophic receptor tyrosine kinase 2,111.70285766333996,-3.4493653705342187,0.3369377370987424,-10.237396974988744,1.3481469941087463e-24,7.152015513979747e-24,31,21,20,212,235
ENSG00000178567,EPM2AIP1,9852,EPM2A interacting protein 1,558.6169587423622,-1.6777082799673064,0.16392904032372385,-10.234356747615927,1.3911657236196587e-24,7.377240132917387e-24,343,287,322,795,938
ENSG00000164850,GPER1,2852,G protein-coupled estrogen receptor 1,174.73575427599323,-3.4381963585569846,0.33603141064325226,-10.231770750167,1.4288255618565679e-24,7.573875910984328e-24,54,31,28,326,373
ENSG00000180182,MED14,9282,mediator complex subunit 14,1971.1920737735209,-0.6269786619844798,0.06127934705939318,-10.23148404921481,1.4330624794677877e-24,7.593256905996863e-24,1657,1880,1679,2196,2355
ENSG00000122862,SRGN,5552,serglycin,618.7483563576704,1.2267441072961764,0.11997526559523852,10.224975133081617,1.5326728664948382e-24,8.114478977794736e-24,821,883,878,305,319
ENSG00000273611,ZNHIT3,9326,zinc finger HIT-type containing 3,563.2773497758727,-1.2634930580801407,0.12356925440105182,-10.224979216750747,1.532608269515764e-24,8.114478977794736e-24,348,419,397,731,849
ENSG00000107758,PPP3CB,5532,protein phosphatase 3 catalytic subunit beta,1560.1931122214746,-0.7098353550605272,0.06943144820260912,-10.223542406736847,1.5555035454894437e-24,8.232019370443325e-24,1262,1427,1318,1815,1887
ENSG00000117748,RPA2,6118,replication protein A2,3912.7968638570983,0.6210788324822579,0.060771096356752596,10.219970836732266,1.6138942635737985e-24,8.537578998687122e-24,4555,5243,4860,2736,2640
ENSG00000119718,EIF2B2,8892,eukaryotic translation initiation factor 2B subunit beta,2125.636053328694,0.7250185309714454,0.07094265697171342,10.219782595125075,1.6170313108228154e-24,8.550715103772728e-24,2504,2861,2767,1298,1485
ENSG00000197728,RPS26,6231,ribosomal protein S26,2951.067647423046,-0.6322005723540277,0.061949646983133974,-10.205071427221316,1.8818264155085377e-24,9.946905430721563e-24,2359,2758,2677,3314,3510
ENSG00000083123,BCKDHB,594,branched chain keto acid dehydrogenase E1 subunit beta,439.0173035444834,-1.729191240200368,0.16954611041875853,-10.19894373235383,2.0044048927788204e-24,1.0590546578936821e-23,244,225,262,708,664
ENSG00000169814,BTD,686,biotinidase,301.3510147808606,-1.6655769602607393,0.16333754963453762,-10.197146730726724,2.0418292209531295e-24,1.0783925978353826e-23,172,183,164,465,465
ENSG00000250251,PKD1P6,353511,"polycystin 1, transient receptor potential channel interacting pseudogene 6",177.02796587986128,3.2234837832874863,0.31631149006663395,10.190852638987062,2.1784511324964947e-24,1.1500850003898531e-23,299,318,270,17,37
ENSG00000147274,RBMX,27316,RNA binding motif protein X-linked,4384.623965683992,-0.5244118807793197,0.05147996994274133,-10.18671691849466,2.273113645427467e-24,1.1995765593726792e-23,3956,4190,3859,4657,5114
ENSG00000169299,PGM2,55276,phosphoglucomutase 2,3437.6030072428816,0.6050609102300208,0.059409392918758894,10.184600119671801,2.323130262260432e-24,1.2254769842508945e-23,3877,4694,4278,2238,2534
ENSG00000244731,C4A,720,complement C4A (Rodgers blood group),257.124490756331,3.6169502039095542,0.355291624488074,10.180229295078595,2.429881330790346e-24,1.2812725065623128e-23,429,475,406,14,47
ENSG00000099617,EFNA2,1943,ephrin A2,142.24368903045948,-2.7412937062777987,0.26934537945003506,-10.177615490843506,2.496026791642433e-24,1.3156204092828738e-23,44,50,46,224,307
ENSG00000111077,TNS2,23371,tensin 2,1273.3013412982941,-1.8331493956138096,0.18013614123970736,-10.176466438094927,2.5256664428244836e-24,1.330706691088468e-23,499,902,644,2107,1962
ENSG00000196083,IL1RAP,3556,interleukin 1 receptor accessory protein,653.038660852771,1.2899178025345617,0.12683861567877058,10.169756234184915,2.7058498695879932e-24,1.425066401313016e-23,922,994,838,320,316
ENSG00000213366,GSTM2,2946,glutathione S-transferase mu 2,148.4749945977327,-2.7224155458998296,0.2677627643655155,-10.167267104336942,2.7758779087142335e-24,1.4613589135368774e-23,42,56,50,234,319
ENSG00000090020,SLC9A1,6548,solute carrier family 9 member A1,1092.4886061986933,0.9027762554350892,0.08881648018559428,10.16451286460141,2.855458090255205e-24,1.5026489113186042e-23,1396,1527,1399,609,699
ENSG00000159263,SIM2,6493,SIM bHLH transcription factor 2,588.9034481032296,1.26661664228617,0.12465427065125047,10.161036887615563,2.9591248339099895e-24,1.55657584284155e-23,748,881,848,272,310
ENSG00000132356,PRKAA1,5562,protein kinase AMP-activated catalytic subunit alpha 1,6829.904144984573,0.5575580025589525,0.0548729015915985,10.160898847826179,2.9633177801613563e-24,1.5581546687241678e-23,7844,8863,8525,4444,5262
ENSG00000166272,WBP1L,54838,WW domain binding protein 1 like,1831.219059546601,-0.7167339693317926,0.07055990669508888,-10.157807782102394,3.0587653994229216e-24,1.6076959456693547e-23,1535,1631,1521,2053,2307
ENSG00000185803,SLC52A2,79581,solute carrier family 52 member 2,1346.2388828081391,0.8566517854654905,0.08436147574301155,10.154537695323034,3.1630569726549863e-24,1.6618439546568604e-23,1693,1885,1705,755,896
ENSG00000135916,ITM2C,81618,integral membrane protein 2C,508.13328101229496,-1.8044110970329243,0.17773849681672144,-10.152055572370337,3.2445628426279028e-24,1.7039818591584372e-23,245,320,257,894,716
ENSG00000178814,OPLAH,26873,"5-oxoprolinase, ATP-hydrolysing",1094.0131684569287,0.8766198638567567,0.08637022010187227,10.149561536636098,3.328554908897461e-24,1.7473911097411522e-23,1375,1561,1375,628,699
ENSG00000182195,LDOC1,23641,LDOC1 regulator of NFKB signaling,1384.3215905265097,-0.9526849065012684,0.09386607103839618,-10.149406446463173,3.333848462419627e-24,1.7494677505241355e-23,997,1138,1110,1603,1954
ENSG00000101138,CSTF1,1477,cleavage stimulation factor subunit 1,2317.2543989653386,-0.614134309675327,0.06051375218821094,-10.148673441455681,3.358980527526407e-24,1.7619489915147543e-23,1938,2144,2072,2569,2757
ENSG00000155850,SLC26A2,1836,solute carrier family 26 member 2,1035.7641657420704,-1.136846996506386,0.11205027241753067,-10.145865529627416,3.4570019896648175e-24,1.812638934195943e-23,781,770,699,1421,1376
ENSG00000164638,SLC29A4,222962,solute carrier family 29 member 4,347.9748217641763,-2.014772169108995,0.1985947377956224,-10.145143781112846,3.4826519549196515e-24,1.825356297173719e-23,134,215,160,593,560
ENSG00000136807,CDK9,1025,cyclin dependent kinase 9,2405.313048424112,0.588624966426593,0.058054231815690416,10.139225824145766,3.700203218512244e-24,1.9386040660450567e-23,2859,3201,2887,1645,1716
ENSG00000089597,GANAB,23193,glucosidase II alpha subunit,21054.85414553065,-0.24553496043040052,0.02422776891327505,-10.134443716600964,3.885789446116365e-24,2.0350207683966245e-23,19937,22946,20294,20401,21903
ENSG00000108389,MTMR4,9110,myotubularin related protein 4,2749.8502408740733,-0.5544203464939745,0.054720189070915644,-10.131915768336677,3.987590465568792e-24,2.0874988197855523e-23,2373,2621,2463,2939,3255
ENSG00000165259,HDX,139324,highly divergent homeobox,422.94621731061375,1.6011176824237672,0.15803952436155344,10.13112187531535,4.020102495397576e-24,2.1036766839661507e-23,620,661,579,182,164
ENSG00000133134,BEX2,84707,brain expressed X-linked 2,199.6145562756313,2.3328959438117916,0.23036177856047896,10.1270964236774,4.189040279719227e-24,2.1912031895155334e-23,289,353,306,56,50
ENSG00000141965,FEM1A,55527,fem-1 homolog A,2254.5694752437666,0.7070132655235832,0.0698201372685402,10.126208471981217,4.227241649844432e-24,2.210301441623976e-23,2625,3088,2886,1493,1479
ENSG00000132485,ZRANB2,9406,zinc finger RANBP2-type containing 2,2059.229104213075,0.7144765874763267,0.07062129108774609,10.117013955304191,4.643667622275415e-24,2.42706800545546e-23,2380,2828,2659,1336,1370
ENSG00000154305,MIA3,375056,MIA SH3 domain ER export factor 3,1526.7182487820437,0.7344126821589829,0.07259240016912581,10.116936214368831,4.647356363061419e-24,2.4280255357472705e-23,1858,2097,1898,937,1052
ENSG00000136718,IMP4,92856,IMP U3 small nucleolar ribonucleoprotein 4,2353.9951125765197,0.6082836541428482,0.06012720258117819,10.116613247083961,4.662711984084608e-24,2.435075264212237e-23,2766,3082,2941,1580,1679
ENSG00000123444,KBTBD4,55709,kelch repeat and BTB domain containing 4,781.0251259705695,-1.1424524123949418,0.11294048101424689,-10.115526356318838,4.7147587605530735e-24,2.4612734655390235e-23,534,646,520,976,1144
ENSG00000184985,SORCS2,57537,sortilin related VPS10 domain containing receptor 2,499.6882109141086,1.752360663449901,0.17323628407974165,10.115436686712117,4.719078280649193e-24,2.4625453581823422e-23,747,756,731,210,164
ENSG00000021776,AQR,9716,aquarius intron-binding spliceosomal factor,2612.320266525061,0.6008000746243648,0.059402534483791694,10.114047823806178,4.786484610990646e-24,2.4967235443926879e-23,3067,3495,3182,1810,1817
ENSG00000172175,MALT1,10892,MALT1 paracaspase,1006.494924251293,0.9992201515442922,0.09882987479758118,10.110507107196575,4.962673233697274e-24,2.587594811684978e-23,1321,1392,1333,578,566
ENSG00000159267,HLCS,3141,holocarboxylase synthetase,1530.9822010531948,0.7363937323849148,0.07285960788797144,10.10702299574807,5.142312303953341e-24,2.680192028648778e-23,1869,2084,1916,983,1007
